,id,geographic_area_name,estimate_total,estimate_total_less_than_10_000,estimate_total_10_000_to_14_999,estimate_total_15_000_to_19_999,estimate_total_20_000_to_24_999,estimate_total_25_000_to_29_999,estimate_total_30_000_to_34_999,estimate_total_35_000_to_39_999,estimate_total_40_000_to_44_999,estimate_total_45_000_to_49_999,estimate_total_50_000_to_59_999,estimate_total_60_000_to_74_999,estimate_total_75_000_to_99_999,estimate_total_100_000_to_124_999,estimate_total_125_000_to_149_999,estimate_total_150_000_to_199_999,estimate_total_200_000_or_more,estimate_median_household_income,Geoid
910,1500000US530330281001,"Block Group 1, Census Tract 281, King County, Washington",408,44,0,4,20,22,45,44,24,20,20,70,72,18,5,0,0,47625,530330281001
911,1500000US530330281002,"Block Group 2, Census Tract 281, King County, Washington",427,24,0,18,5,26,3,9,19,4,31,66,70,29,94,26,3,77125,530330281002
912,1500000US530330282001,"Block Group 1, Census Tract 282, King County, Washington",613,55,10,0,9,18,6,26,58,19,37,55,141,95,37,37,10,75993,530330282001
913,1500000US530330282002,"Block Group 2, Census Tract 282, King County, Washington",803,19,44,42,9,52,11,20,37,16,103,76,111,94,29,112,28,69458,530330282002
914,1500000US530330282003,"Block Group 3, Census Tract 282, King County, Washington",388,34,8,66,0,73,9,9,23,37,17,11,61,23,6,11,0,36111,530330282003
915,1500000US530330283001,"Block Group 1, Census Tract 283, King County, Washington",415,0,0,12,35,17,0,13,45,9,50,18,51,41,72,35,17,87708,530330283001
916,1500000US530330283002,"Block Group 2, Census Tract 283, King County, Washington",501,0,0,0,29,12,10,36,0,21,39,0,96,119,56,29,54,101563,530330283002
917,1500000US530330283003,"Block Group 3, Census Tract 283, King County, Washington",1071,50,0,10,11,0,43,21,67,18,114,63,247,92,165,125,45,87404,530330283003
918,1500000US530330284021,"Block Group 1, Census Tract 284.02, King County, Washington",267,0,7,24,7,19,0,32,0,0,30,29,98,7,0,14,0,61250,530330284021
919,1500000US530330284022,"Block Group 2, Census Tract 284.02, King County, Washington",471,50,0,6,46,0,29,0,63,0,37,91,66,40,7,7,29,60450,530330284022
920,1500000US530330284023,"Block Group 3, Census Tract 284.02, King County, Washington",455,0,28,7,13,8,11,8,6,27,40,45,74,56,31,57,44,78854,530330284023
921,1500000US530330284024,"Block Group 4, Census Tract 284.02, King County, Washington",585,34,0,197,35,76,29,41,38,18,50,31,22,0,9,5,0,27750,530330284024
922,1500000US530330284031,"Block Group 1, Census Tract 284.03, King County, Washington",1115,80,0,8,17,0,203,90,30,79,231,140,116,83,0,12,26,52511,530330284031
923,1500000US530330284032,"Block Group 2, Census Tract 284.03, King County, Washington",619,40,48,25,31,60,28,46,13,32,52,19,43,159,0,9,14,46779,530330284032
924,1500000US530330284033,"Block Group 3, Census Tract 284.03, King County, Washington",396,0,0,14,0,10,0,47,0,42,0,86,56,11,64,22,44,74583,530330284033
925,1500000US530330285001,"Block Group 1, Census Tract 285, King County, Washington",439,25,10,9,0,53,10,9,6,0,35,76,59,49,20,26,52,70391,530330285001
926,1500000US530330285002,"Block Group 2, Census Tract 285, King County, Washington",442,11,0,17,0,6,0,4,0,0,20,50,77,93,90,23,51,106324,530330285002
927,1500000US530330285003,"Block Group 3, Census Tract 285, King County, Washington",816,36,8,126,13,15,44,16,122,5,54,94,59,83,50,77,14,57500,530330285003
928,1500000US530330286001,"Block Group 1, Census Tract 286, King County, Washington",445,0,0,0,55,0,0,13,0,0,13,80,84,28,43,50,79,86250,530330286001
929,1500000US530330286002,"Block Group 2, Census Tract 286, King County, Washington",373,0,13,41,0,0,38,0,0,0,25,34,62,28,0,53,79,96929,530330286002
930,1500000US530330286003,"Block Group 3, Census Tract 286, King County, Washington",436,0,0,28,16,0,0,25,0,11,13,27,63,90,57,74,32,110750,530330286003
931,1500000US530330286004,"Block Group 4, Census Tract 286, King County, Washington",399,0,0,0,0,0,44,0,0,0,27,14,72,47,27,64,104,124338,530330286004
932,1500000US530330286005,"Block Group 5, Census Tract 286, King County, Washington",587,41,0,0,14,64,12,50,59,0,103,40,12,63,15,27,87,58004,530330286005
933,1500000US530330286006,"Block Group 6, Census Tract 286, King County, Washington",706,39,0,114,41,11,0,38,76,0,96,40,80,14,13,96,48,57540,530330286006
934,1500000US530330287001,"Block Group 1, Census Tract 287, King County, Washington",340,27,13,7,0,25,11,0,0,18,43,16,39,14,75,41,11,93000,530330287001
935,1500000US530330287002,"Block Group 2, Census Tract 287, King County, Washington",453,0,0,0,0,7,27,14,39,14,0,28,89,53,63,51,68,115781,530330287002
936,1500000US530330287003,"Block Group 3, Census Tract 287, King County, Washington",584,21,0,0,13,6,10,0,16,14,13,70,113,75,51,135,47,103452,530330287003
937,1500000US530330287004,"Block Group 4, Census Tract 287, King County, Washington",410,13,14,0,0,24,7,20,0,15,78,0,56,72,24,56,31,96250,530330287004
938,1500000US530330288011,"Block Group 1, Census Tract 288.01, King County, Washington",472,33,6,0,57,5,16,17,5,27,36,113,42,71,0,22,22,63827,530330288011
939,1500000US530330288012,"Block Group 2, Census Tract 288.01, King County, Washington",335,8,31,24,0,7,8,2,6,12,6,33,57,57,22,33,29,96058,530330288012
940,1500000US530330288013,"Block Group 3, Census Tract 288.01, King County, Washington",19,0,0,0,0,0,0,0,0,0,0,0,2,5,12,0,0,130521,530330288013
941,1500000US530330288021,"Block Group 1, Census Tract 288.02, King County, Washington",744,0,79,10,10,42,113,20,74,25,43,41,79,25,55,38,90,47400,530330288021
942,1500000US530330288022,"Block Group 2, Census Tract 288.02, King County, Washington",424,11,0,0,0,0,0,69,0,9,24,44,96,64,20,28,59,89018,530330288022
943,1500000US530330288023,"Block Group 3, Census Tract 288.02, King County, Washington",233,31,40,0,28,12,0,13,11,44,0,24,21,0,9,0,0,36058,530330288023
944,1500000US530330288024,"Block Group 4, Census Tract 288.02, King County, Washington",849,23,0,41,108,32,0,12,29,30,93,208,158,58,45,0,12,63018,530330288024
945,1500000US530330289011,"Block Group 1, Census Tract 289.01, King County, Washington",438,0,10,0,0,0,59,40,9,7,60,107,79,8,16,15,28,64453,530330289011
946,1500000US530330289012,"Block Group 2, Census Tract 289.01, King County, Washington",195,11,0,16,9,18,11,0,20,12,10,25,19,13,8,23,0,50125,530330289012
947,1500000US530330289013,"Block Group 3, Census Tract 289.01, King County, Washington",452,15,0,9,7,10,17,0,20,0,30,81,69,42,0,112,40,93065,530330289013
948,1500000US530330289014,"Block Group 4, Census Tract 289.01, King County, Washington",573,14,22,14,54,29,20,19,38,0,10,47,90,31,59,44,82,80139,530330289014
949,1500000US530330289021,"Block Group 1, Census Tract 289.02, King County, Washington",229,0,17,72,43,0,0,0,0,0,50,7,25,15,0,0,0,-,530330289021
950,1500000US530330289022,"Block Group 2, Census Tract 289.02, King County, Washington",537,23,0,0,16,0,49,29,23,36,63,36,88,105,0,0,69,73750,530330289022
951,1500000US530330289023,"Block Group 3, Census Tract 289.02, King County, Washington",389,13,0,0,0,0,82,0,59,61,14,106,54,0,0,0,0,46660,530330289023
952,1500000US530330289024,"Block Group 4, Census Tract 289.02, King County, Washington",767,15,14,38,84,0,22,16,0,63,88,99,79,122,74,53,0,65022,530330289024
953,1500000US530330289025,"Block Group 5, Census Tract 289.02, King County, Washington",523,19,0,16,0,0,112,37,41,51,64,78,0,16,56,33,0,48934,530330289025
954,1500000US530330290011,"Block Group 1, Census Tract 290.01, King County, Washington",457,0,0,7,26,0,9,0,25,26,80,46,70,50,39,9,70,76033,530330290011
955,1500000US530330290012,"Block Group 2, Census Tract 290.01, King County, Washington",443,25,21,0,0,13,0,39,15,23,73,9,104,38,20,63,0,75292,530330290012
956,1500000US530330290013,"Block Group 3, Census Tract 290.01, King County, Washington",395,9,5,0,0,30,39,29,0,30,18,26,19,75,54,9,52,92656,530330290013
957,1500000US530330290014,"Block Group 4, Census Tract 290.01, King County, Washington",788,18,9,0,9,55,36,33,12,60,88,46,71,179,90,35,47,79412,530330290014
958,1500000US530330290031,"Block Group 1, Census Tract 290.03, King County, Washington",416,66,13,0,30,14,0,80,16,56,14,83,0,13,31,0,0,40781,530330290031
959,1500000US530330290032,"Block Group 2, Census Tract 290.03, King County, Washington",531,27,0,19,58,54,0,33,39,12,0,0,71,32,108,35,43,85417,530330290032
960,1500000US530330290033,"Block Group 3, Census Tract 290.03, King County, Washington",572,14,0,0,0,29,48,0,0,22,64,144,32,77,61,63,18,70965,530330290033
961,1500000US530330290034,"Block Group 4, Census Tract 290.03, King County, Washington",450,26,43,22,75,61,34,0,0,77,58,16,13,0,12,3,10,29821,530330290034
962,1500000US530330290035,"Block Group 5, Census Tract 290.03, King County, Washington",223,0,0,0,24,0,26,10,0,39,0,11,7,56,17,0,33,83036,530330290035
963,1500000US530330290041,"Block Group 1, Census Tract 290.04, King County, Washington",676,72,5,35,0,8,91,15,26,14,24,111,90,85,8,81,11,63462,530330290041
964,1500000US530330290042,"Block Group 2, Census Tract 290.04, King County, Washington",629,102,49,53,87,19,45,29,37,28,46,44,56,10,24,0,0,30938,530330290042
965,1500000US530330291011,"Block Group 1, Census Tract 291.01, King County, Washington",541,0,0,0,22,8,55,0,29,35,104,86,40,90,24,20,28,62792,530330291011
966,1500000US530330291012,"Block Group 2, Census Tract 291.01, King County, Washington",695,27,0,12,28,25,46,11,38,11,32,83,119,83,43,62,75,85750,530330291012
967,1500000US530330291021,"Block Group 1, Census Tract 291.02, King County, Washington",437,17,0,0,0,0,9,11,13,30,31,20,119,50,50,46,41,95986,530330291021
968,1500000US530330291022,"Block Group 2, Census Tract 291.02, King County, Washington",424,0,0,15,0,17,0,14,31,23,11,24,38,17,18,115,101,172587,530330291022
969,1500000US530330291023,"Block Group 3, Census Tract 291.02, King County, Washington",578,22,10,0,11,0,56,62,0,14,30,67,124,72,29,46,35,76932,530330291023
970,1500000US530330292031,"Block Group 1, Census Tract 292.03, King County, Washington",778,64,61,59,8,30,0,41,6,7,94,56,103,55,100,64,30,65526,530330292031
971,1500000US530330292032,"Block Group 2, Census Tract 292.03, King County, Washington",611,50,28,10,67,28,0,59,6,11,93,95,66,25,27,46,0,53375,530330292032
972,1500000US530330292041,"Block Group 1, Census Tract 292.04, King County, Washington",988,60,0,89,32,45,29,31,101,68,52,89,120,78,34,116,44,54583,530330292041
973,1500000US530330292042,"Block Group 2, Census Tract 292.04, King County, Washington",575,11,17,0,0,0,0,0,10,0,0,52,62,55,173,113,82,127396,530330292042
974,1500000US530330292043,"Block Group 3, Census Tract 292.04, King County, Washington",283,0,0,0,0,0,0,0,0,0,31,33,96,0,55,34,34,92218,530330292043
975,1500000US530330292044,"Block Group 4, Census Tract 292.04, King County, Washington",699,15,0,0,23,106,57,0,23,49,16,240,43,81,19,0,27,63141,530330292044
976,1500000US530330292051,"Block Group 1, Census Tract 292.05, King County, Washington",956,56,0,0,12,26,14,49,0,27,55,136,303,137,71,70,0,82100,530330292051
977,1500000US530330292052,"Block Group 2, Census Tract 292.05, King County, Washington",550,33,45,29,47,36,51,29,30,34,40,68,43,52,0,0,13,40417,530330292052
978,1500000US530330292053,"Block Group 3, Census Tract 292.05, King County, Washington",579,0,0,34,14,14,25,23,9,13,99,14,84,136,57,34,23,77060,530330292053
979,1500000US530330292061,"Block Group 1, Census Tract 292.06, King County, Washington",160,16,17,8,22,10,9,0,0,0,0,27,42,9,0,0,0,-,530330292061
980,1500000US530330292062,"Block Group 2, Census Tract 292.06, King County, Washington",1003,85,101,129,154,36,170,67,43,41,34,91,14,29,9,0,0,29602,530330292062
981,1500000US530330292063,"Block Group 3, Census Tract 292.06, King County, Washington",757,126,8,0,23,40,8,59,32,0,67,139,115,84,36,20,0,61384,530330292063
982,1500000US530330293031,"Block Group 1, Census Tract 293.03, King County, Washington",293,0,0,0,0,23,16,9,25,0,14,35,88,27,17,26,13,85224,530330293031
983,1500000US530330293032,"Block Group 2, Census Tract 293.03, King County, Washington",333,21,0,0,35,0,0,0,0,0,16,0,71,91,19,64,16,103292,530330293032
984,1500000US530330293033,"Block Group 3, Census Tract 293.03, King County, Washington",1281,60,178,36,17,61,84,0,0,77,102,160,102,120,12,176,96,61678,530330293033
985,1500000US530330293034,"Block Group 4, Census Tract 293.03, King County, Washington",394,0,35,11,31,16,0,0,14,0,35,21,84,19,26,91,11,81278,530330293034
986,1500000US530330293035,"Block Group 5, Census Tract 293.03, King County, Washington",753,16,0,0,8,0,0,43,0,28,140,145,161,66,38,70,38,71917,530330293035
987,1500000US530330293041,"Block Group 1, Census Tract 293.04, King County, Washington",361,0,0,9,29,0,5,26,16,0,10,14,53,55,53,41,50,112802,530330293041
988,1500000US530330293042,"Block Group 2, Census Tract 293.04, King County, Washington",473,11,7,0,0,0,7,0,7,39,0,54,34,66,87,108,53,131797,530330293042
989,1500000US530330293043,"Block Group 3, Census Tract 293.04, King County, Washington",750,21,0,0,12,67,54,0,19,19,86,122,193,63,58,36,0,72344,530330293043
990,1500000US530330293044,"Block Group 4, Census Tract 293.04, King County, Washington",347,0,0,0,0,8,16,15,9,0,22,36,90,26,37,59,29,93472,530330293044
991,1500000US530330293051,"Block Group 1, Census Tract 293.05, King County, Washington",444,0,0,5,0,28,0,0,30,0,18,19,97,35,50,92,70,120417,530330293051
992,1500000US530330293052,"Block Group 2, Census Tract 293.05, King County, Washington",304,0,0,10,55,0,0,0,0,38,53,9,20,35,24,31,29,53889,530330293052
993,1500000US530330293053,"Block Group 3, Census Tract 293.05, King County, Washington",357,0,8,0,0,14,12,12,0,0,40,60,29,54,29,73,26,105398,530330293053
994,1500000US530330293054,"Block Group 4, Census Tract 293.05, King County, Washington",218,0,0,0,0,0,0,0,11,7,0,22,36,71,10,59,2,110833,530330293054
995,1500000US530330293061,"Block Group 1, Census Tract 293.06, King County, Washington",832,0,8,10,18,32,38,39,10,25,59,106,138,96,66,142,45,77247,530330293061
996,1500000US530330293062,"Block Group 2, Census Tract 293.06, King County, Washington",510,0,7,0,0,0,7,0,5,0,42,45,74,83,79,116,52,121563,530330293062
997,1500000US530330293071,"Block Group 1, Census Tract 293.07, King County, Washington",364,0,0,0,0,0,0,0,32,0,0,36,87,90,64,46,9,112656,530330293071
998,1500000US530330293072,"Block Group 2, Census Tract 293.07, King County, Washington",574,10,0,11,20,9,0,9,20,30,20,62,134,63,59,41,86,94392,530330293072
999,1500000US530330293073,"Block Group 3, Census Tract 293.07, King County, Washington",365,0,10,0,28,9,0,36,17,0,38,9,19,54,51,45,49,111058,530330293073
1000,1500000US530330294031,"Block Group 1, Census Tract 294.03, King County, Washington",791,19,0,0,30,0,7,24,18,6,105,65,177,70,48,111,111,91250,530330294031
1001,1500000US530330294032,"Block Group 2, Census Tract 294.03, King County, Washington",393,0,19,8,10,6,0,0,0,8,8,65,32,68,53,87,29,116949,530330294032
1002,1500000US530330294033,"Block Group 3, Census Tract 294.03, King County, Washington",834,17,30,63,6,13,36,58,32,30,29,157,156,83,26,73,25,73333,530330294033
1003,1500000US530330294051,"Block Group 1, Census Tract 294.05, King County, Washington",415,0,13,0,34,67,9,8,0,20,0,36,18,16,74,43,77,110391,530330294051
1004,1500000US530330294052,"Block Group 2, Census Tract 294.05, King County, Washington",534,0,0,0,13,0,6,0,34,17,36,118,119,75,60,30,26,85913,530330294052
1005,1500000US530330294053,"Block Group 3, Census Tract 294.05, King County, Washington",297,0,0,0,0,0,12,0,0,0,0,63,123,38,22,32,7,84198,530330294053
1006,1500000US530330294054,"Block Group 4, Census Tract 294.05, King County, Washington",232,0,0,0,0,0,0,21,26,4,13,32,40,21,32,30,13,96250,530330294054
1007,1500000US530330294055,"Block Group 5, Census Tract 294.05, King County, Washington",306,0,0,0,0,9,0,0,5,7,31,30,63,20,78,47,16,113214,530330294055
1008,1500000US530330294061,"Block Group 1, Census Tract 294.06, King County, Washington",681,0,33,0,39,0,0,11,37,17,84,66,96,45,56,123,74,88854,530330294061
1009,1500000US530330294062,"Block Group 2, Census Tract 294.06, King County, Washington",938,10,10,0,16,10,10,9,37,7,51,70,141,195,88,226,58,109125,530330294062
1010,1500000US530330294071,"Block Group 1, Census Tract 294.07, King County, Washington",510,58,17,41,28,0,30,26,7,7,82,29,53,46,21,51,14,58493,530330294071
1011,1500000US530330294072,"Block Group 2, Census Tract 294.07, King County, Washington",727,75,50,53,42,8,36,77,69,24,42,48,38,52,77,36,0,42344,530330294072
1012,1500000US530330294073,"Block Group 3, Census Tract 294.07, King County, Washington",342,14,6,0,0,0,40,29,9,9,64,7,51,97,9,0,7,60000,530330294073
1013,1500000US530330294081,"Block Group 1, Census Tract 294.08, King County, Washington",368,28,0,18,0,0,19,0,25,9,16,44,95,53,25,29,7,79453,530330294081
1014,1500000US530330294082,"Block Group 2, Census Tract 294.08, King County, Washington",416,10,9,0,21,7,9,36,10,0,83,42,48,73,23,28,17,72143,530330294082
1015,1500000US530330294083,"Block Group 3, Census Tract 294.08, King County, Washington",699,30,41,23,36,73,70,48,109,26,38,74,39,53,6,14,19,41188,530330294083
1016,1500000US530330295021,"Block Group 1, Census Tract 295.02, King County, Washington",868,43,0,0,0,16,57,15,56,33,117,34,165,82,118,56,76,84453,530330295021
1017,1500000US530330295022,"Block Group 2, Census Tract 295.02, King County, Washington",432,14,0,0,0,19,16,28,0,18,73,45,55,52,0,44,68,75500,530330295022
1018,1500000US530330295023,"Block Group 3, Census Tract 295.02, King County, Washington",450,0,0,19,0,0,0,35,0,0,18,67,68,100,79,17,47,107368,530330295023
1019,1500000US530330295024,"Block Group 4, Census Tract 295.02, King County, Washington",524,0,0,0,0,0,19,0,0,14,16,74,37,39,69,124,132,144000,530330295024
1020,1500000US530330295031,"Block Group 1, Census Tract 295.03, King County, Washington",385,0,0,26,14,0,0,0,0,0,28,49,98,54,52,48,16,98722,530330295031
1021,1500000US530330295032,"Block Group 2, Census Tract 295.03, King County, Washington",810,27,52,0,15,99,46,41,118,17,103,32,76,154,0,15,15,48529,530330295032
1022,1500000US530330295033,"Block Group 3, Census Tract 295.03, King County, Washington",735,58,62,14,78,0,79,65,44,34,74,50,114,30,17,0,16,43153,530330295033
1023,1500000US530330295034,"Block Group 4, Census Tract 295.03, King County, Washington",357,16,0,102,0,0,0,0,43,0,0,30,94,58,0,14,0,70764,530330295034
1024,1500000US530330295035,"Block Group 5, Census Tract 295.03, King County, Washington",744,63,0,17,66,97,89,82,0,17,14,74,90,73,46,16,0,36220,530330295035
